cycle,pc,target,jump_double_b_predictor,jump_streak,is_taken
2979,2147494668,2147494628,2,1,1
2989,2147494656,2147494660,1,0,0
2990,2147494660,2147494664,0,-1,0
2992,2147494668,2147494628,1,0,1
2993,2147494668,2147494628,2,1,1
3003,2147494656,2147494660,1,0,0
3004,2147494660,2147494664,0,-1,0
3006,2147494668,2147494628,1,0,1
3007,2147494668,2147494628,2,1,1
3017,2147494656,2147494660,1,0,0
3018,2147494660,2147494664,0,-1,0
3020,2147494668,2147494628,1,0,1
3021,2147494668,2147494628,2,1,1
3031,2147494656,2147494660,1,0,0
3032,2147494660,2147494664,0,-1,0
3034,2147494668,2147494628,1,0,1
3035,2147494668,2147494628,2,1,1
3045,2147494656,2147494660,1,0,0
3046,2147494660,2147494664,0,-1,0
3048,2147494668,2147494628,1,0,1
3049,2147494668,2147494628,2,1,1
3059,2147494656,2147494660,1,0,0
3060,2147494660,2147494664,0,-1,0
3062,2147494668,2147494628,1,0,1
3063,2147494668,2147494628,2,1,1
3073,2147494656,2147494660,1,0,0
3074,2147494660,2147494664,0,-1,0
3076,2147494668,2147494628,1,0,1
3077,2147494668,2147494628,2,1,1
3087,2147494656,2147494660,1,0,0
3088,2147494660,2147494664,0,-1,0
3090,2147494668,2147494628,1,0,1
3091,2147494668,2147494628,2,1,1
3101,2147494656,2147494660,1,0,0
3102,2147494660,2147494664,0,-1,0
3104,2147494668,2147494628,1,0,1
3105,2147494668,2147494628,2,1,1
3115,2147494656,2147494660,1,0,0
3116,2147494660,2147494664,0,-1,0
3118,2147494668,2147494628,1,0,1
3119,2147494668,2147494628,2,1,1
3129,2147494656,2147494660,1,0,0
3130,2147494660,2147494664,0,-1,0
3132,2147494668,2147494628,1,0,1
3133,2147494668,2147494628,2,1,1
3143,2147494656,2147494660,1,0,0
3144,2147494660,2147494664,0,-1,0
3146,2147494668,2147494628,1,0,1
3147,2147494668,2147494628,2,1,1
3157,2147494656,2147494660,1,0,0
3158,2147494660,2147494664,0,-1,0
3160,2147494668,2147494628,1,0,1
3161,2147494668,2147494628,2,1,1
3171,2147494656,2147494660,1,0,0
3172,2147494660,2147494664,0,-1,0
3174,2147494668,2147494628,1,0,1
3175,2147494668,2147494628,2,1,1
3185,2147494656,2147494660,1,0,0
3186,2147494660,2147494664,0,-1,0
3188,2147494668,2147494628,1,0,1
3189,2147494668,2147494628,2,1,1
3199,2147494656,2147494660,1,0,0
3200,2147494660,2147494664,0,-1,0
3202,2147494668,2147494628,1,0,1
3203,2147494668,2147494628,2,1,1
3213,2147494656,2147494660,1,0,0
3214,2147494660,2147494664,0,-1,0
3216,2147494668,2147494628,1,0,1
3217,2147494668,2147494628,2,1,1
3227,2147494656,2147494660,1,0,0
3228,2147494660,2147494664,0,-1,0
3230,2147494668,2147494628,1,0,1
3231,2147494668,2147494628,2,1,1
3241,2147494656,2147494660,1,0,0
3242,2147494660,2147494664,0,-1,0
3244,2147494668,2147494628,1,0,1
3245,2147494668,2147494628,2,1,1
3255,2147494656,2147494660,1,0,0
3256,2147494660,2147494664,0,-1,0
3258,2147494668,2147494628,1,0,1
3259,2147494668,2147494628,2,1,1
3269,2147494656,2147494660,1,0,0
3270,2147494660,2147494664,0,-1,0
3272,2147494668,2147494628,1,0,1
3273,2147494668,2147494628,2,1,1
3283,2147494656,2147494660,1,0,0
3284,2147494660,2147494664,0,-1,0
3286,2147494668,2147494628,1,0,1
3287,2147494668,2147494628,2,1,1
3297,2147494656,2147494660,1,0,0
3298,2147494660,2147494664,0,-1,0
3300,2147494668,2147494628,1,0,1
3301,2147494668,2147494628,2,1,1
3311,2147494656,2147494660,1,0,0
3312,2147494660,2147494664,0,-1,0
3314,2147494668,2147494628,1,0,1
3315,2147494668,2147494628,2,1,1
3325,2147494656,2147494660,1,0,0
3326,2147494660,2147494664,0,-1,0
3328,2147494668,2147494628,1,0,1
3329,2147494668,2147494628,2,1,1
3339,2147494656,2147494660,1,0,0
3340,2147494660,2147494664,0,-1,0
3342,2147494668,2147494628,1,0,1
3343,2147494668,2147494628,2,1,1
3353,2147494656,2147494660,1,0,0
3354,2147494660,2147494664,0,-1,0
3356,2147494668,2147494628,1,0,1
3357,2147494668,2147494628,2,1,1
3367,2147494656,2147494660,1,0,0
3368,2147494660,2147494664,0,-1,0
3370,2147494668,2147494628,1,0,1
3371,2147494668,2147494628,2,1,1
3381,2147494656,2147494660,1,0,0
3382,2147494660,2147494664,0,-1,0
3384,2147494668,2147494628,1,0,1
3385,2147494668,2147494628,2,1,1
3395,2147494656,2147494660,1,0,0
3396,2147494660,2147494664,0,-1,0
3398,2147494668,2147494628,1,0,1
3399,2147494668,2147494628,2,1,1
3409,2147494656,2147494660,1,0,0
3410,2147494660,2147494664,0,-1,0
3412,2147494668,2147494628,1,0,1
3413,2147494668,2147494628,2,1,1
3423,2147494656,2147494660,1,0,0
3424,2147494660,2147494664,0,-1,0
3426,2147494668,2147494628,1,0,1
3427,2147494668,2147494628,2,1,1
3437,2147494656,2147494660,1,0,0
3438,2147494660,2147494664,0,-1,0
3440,2147494668,2147494628,1,0,1
3441,2147494668,2147494628,2,1,1
3451,2147494656,2147494660,1,0,0
3452,2147494660,2147494664,0,-1,0
3454,2147494668,2147494628,1,0,1
3455,2147494668,2147494628,2,1,1
3465,2147494656,2147494660,1,0,0
3466,2147494660,2147494664,0,-1,0
3468,2147494668,2147494628,1,0,1
3469,2147494668,2147494628,2,1,1
3479,2147494656,2147494660,1,0,0
3480,2147494660,2147494664,0,-1,0
3482,2147494668,2147494628,1,0,1
3483,2147494668,2147494628,2,1,1
3493,2147494656,2147494660,1,0,0
3494,2147494660,2147494664,0,-1,0
3496,2147494668,2147494628,1,0,1
3497,2147494668,2147494628,2,1,1
3507,2147494656,2147494660,1,0,0
3508,2147494660,2147494664,0,-1,0
3510,2147494668,2147494628,1,0,1
3511,2147494668,2147494628,2,1,1
3521,2147494656,2147494660,1,0,0
3522,2147494660,2147494664,0,-1,0
3524,2147494668,2147494628,1,0,1
3525,2147494668,2147494628,2,1,1
3535,2147494656,2147494660,1,0,0
3536,2147494660,2147494664,0,-1,0
3538,2147494668,2147494628,1,0,1
3539,2147494668,2147494628,2,1,1
3549,2147494656,2147494660,1,0,0
3550,2147494660,2147494664,0,-1,0
3552,2147494668,2147494628,1,0,1
3553,2147494668,2147494628,2,1,1
3563,2147494656,2147494660,1,0,0
3564,2147494660,2147494664,0,-1,0
3566,2147494668,2147494628,1,0,1
3567,2147494668,2147494628,2,1,1
3577,2147494656,2147494660,1,0,0
3578,2147494660,2147494664,0,-1,0
3580,2147494668,2147494628,1,0,1
3581,2147494668,2147494628,2,1,1
3591,2147494656,2147494660,1,0,0
3592,2147494660,2147494664,0,-1,0
3594,2147494668,2147494628,1,0,1
3595,2147494668,2147494628,2,1,1
3605,2147494656,2147494660,1,0,0
3606,2147494660,2147494664,0,-1,0
3608,2147494668,2147494628,1,0,1
3609,2147494668,2147494628,2,1,1
3619,2147494656,2147494660,1,0,0
3620,2147494660,2147494664,0,-1,0
3622,2147494668,2147494628,1,0,1
3623,2147494668,2147494628,2,1,1
3633,2147494656,2147494660,1,0,0
3634,2147494660,2147494664,0,-1,0
3636,2147494668,2147494628,1,0,1
3637,2147494668,2147494628,2,1,1
3647,2147494656,2147494660,1,0,0
3648,2147494660,2147494664,0,-1,0
3650,2147494668,2147494628,1,0,1
3651,2147494668,2147494628,2,1,1
3661,2147494656,2147494660,1,0,0
3662,2147494660,2147494664,0,-1,0
3664,2147494668,2147494628,1,0,1
3665,2147494668,2147494628,2,1,1
3675,2147494656,2147494660,1,0,0
3676,2147494660,2147494664,0,-1,0
3678,2147494668,2147494628,1,0,1
3679,2147494668,2147494628,2,1,1
3689,2147494656,2147494660,1,0,0
3690,2147494660,2147494664,0,-1,0
3692,2147494668,2147494628,1,0,1
3693,2147494668,2147494628,2,1,1
3703,2147494656,2147494660,1,0,0
3704,2147494660,2147494664,0,-1,0
3706,2147494668,2147494628,1,0,1
3707,2147494668,2147494628,2,1,1
3717,2147494656,2147494660,1,0,0
3718,2147494660,2147494664,0,-1,0
3720,2147494668,2147494628,1,0,1
3721,2147494668,2147494628,2,1,1
3731,2147494656,2147494660,1,0,0
3732,2147494660,2147494664,0,-1,0
3734,2147494668,2147494628,1,0,1
3735,2147494668,2147494628,2,1,1
3745,2147494656,2147494660,1,0,0
3746,2147494660,2147494664,0,-1,0
3748,2147494668,2147494628,1,0,1
3749,2147494668,2147494628,2,1,1
3759,2147494656,2147494660,1,0,0
3760,2147494660,2147494664,0,-1,0
3762,2147494668,2147494628,1,0,1
3763,2147494668,2147494628,2,1,1
3773,2147494656,2147494660,1,0,0
3774,2147494660,2147494664,0,-1,0
3776,2147494668,2147494628,1,0,1
3777,2147494668,2147494628,2,1,1
3787,2147494656,2147494660,1,0,0
3788,2147494660,2147494664,0,-1,0
3790,2147494668,2147494628,1,0,1
3791,2147494668,2147494628,2,1,1
3801,2147494656,2147494660,1,0,0
3802,2147494660,2147494664,0,-1,0
3804,2147494668,2147494628,1,0,1
3805,2147494668,2147494628,2,1,1
3815,2147494656,2147494660,1,0,0
3816,2147494660,2147494664,0,-1,0
3818,2147494668,2147494628,1,0,1
3819,2147494668,2147494628,2,1,1
3829,2147494656,2147494660,1,0,0
3830,2147494660,2147494664,0,-1,0
3832,2147494668,2147494628,1,0,1
3833,2147494668,2147494628,2,1,1
3843,2147494656,2147494660,1,0,0
3844,2147494660,2147494664,0,-1,0
3846,2147494668,2147494628,1,0,1
3847,2147494668,2147494628,2,1,1
3857,2147494656,2147494660,1,0,0
3858,2147494660,2147494664,0,-1,0
3860,2147494668,2147494628,1,0,1
3861,2147494668,2147494628,2,1,1
3871,2147494656,2147494660,1,0,0
3872,2147494660,2147494664,0,-1,0
3874,2147494668,2147494628,1,0,1
3875,2147494668,2147494628,2,1,1
3885,2147494656,2147494660,1,0,0
3886,2147494660,2147494664,0,-1,0
3888,2147494668,2147494628,1,0,1
3889,2147494668,2147494628,2,1,1
3899,2147494656,2147494660,1,0,0
3900,2147494660,2147494664,0,-1,0
3902,2147494668,2147494628,1,0,1
3903,2147494668,2147494628,2,1,1
3913,2147494656,2147494660,1,0,0
3914,2147494660,2147494664,0,-1,0
3916,2147494668,2147494628,1,0,1
3917,2147494668,2147494628,2,1,1
3927,2147494656,2147494660,1,0,0
3928,2147494660,2147494664,0,-1,0
3930,2147494668,2147494628,1,0,1
3931,2147494668,2147494628,2,1,1
3941,2147494656,2147494660,1,0,0
3942,2147494660,2147494664,0,-1,0
3944,2147494668,2147494628,1,0,1
3945,2147494668,2147494628,2,1,1
3955,2147494656,2147494660,1,0,0
3956,2147494660,2147494664,0,-1,0
3958,2147494668,2147494628,1,0,1
3959,2147494668,2147494628,2,1,1
3969,2147494656,2147494660,1,0,0
3970,2147494660,2147494664,0,-1,0
3972,2147494668,2147494628,1,0,1
3973,2147494668,2147494628,2,1,1
3983,2147494656,2147494660,1,0,0
3984,2147494660,2147494664,0,-1,0
3986,2147494668,2147494628,1,0,1
3987,2147494668,2147494628,2,1,1
3997,2147494656,2147494660,1,0,0
3998,2147494660,2147494664,0,-1,0
4000,2147494668,2147494628,1,0,1
4001,2147494668,2147494628,2,1,1
4011,2147494656,2147494660,1,0,0
4012,2147494660,2147494664,0,-1,0
4014,2147494668,2147494628,1,0,1
4015,2147494668,2147494628,2,1,1
4025,2147494656,2147494660,1,0,0
4026,2147494660,2147494664,0,-1,0
4028,2147494668,2147494628,1,0,1
4029,2147494668,2147494628,2,1,1
4039,2147494656,2147494660,1,0,0
4040,2147494660,2147494664,0,-1,0
4042,2147494668,2147494628,1,0,1
4043,2147494668,2147494628,2,1,1
4053,2147494656,2147494660,1,0,0
4054,2147494660,2147494664,0,-1,0
4056,2147494668,2147494628,1,0,1
4057,2147494668,2147494628,2,1,1
4067,2147494656,2147494660,1,0,0
4068,2147494660,2147494664,0,-1,0
4070,2147494668,2147494628,1,0,1
4071,2147494668,2147494628,2,1,1
4081,2147494656,2147494660,1,0,0
4082,2147494660,2147494664,0,-1,0
4084,2147494668,2147494628,1,0,1
4085,2147494668,2147494628,2,1,1
4095,2147494656,2147494660,1,0,0
4096,2147494660,2147494664,0,-1,0
4098,2147494668,2147494628,1,0,1
4099,2147494668,2147494628,2,1,1
4109,2147494656,2147494660,1,0,0
4110,2147494660,2147494664,0,-1,0
4112,2147494668,2147494628,1,0,1
4113,2147494668,2147494628,2,1,1
4123,2147494656,2147494660,1,0,0
4124,2147494660,2147494664,0,-1,0
4126,2147494668,2147494628,1,0,1
4127,2147494668,2147494628,2,1,1
4137,2147494656,2147494660,1,0,0
4138,2147494660,2147494664,0,-1,0
4140,2147494668,2147494628,1,0,1
4141,2147494668,2147494628,2,1,1
4151,2147494656,2147494660,1,0,0
4152,2147494660,2147494664,0,-1,0
4154,2147494668,2147494628,1,0,1
4155,2147494668,2147494628,2,1,1
4165,2147494656,2147494660,1,0,0
4166,2147494660,2147494664,0,-1,0
4168,2147494668,2147494628,1,0,1
4169,2147494668,2147494628,2,1,1
4179,2147494656,2147494660,1,0,0
4180,2147494660,2147494664,0,-1,0
4182,2147494668,2147494628,1,0,1
4183,2147494668,2147494628,2,1,1
4193,2147494656,2147494660,1,0,0
4194,2147494660,2147494664,0,-1,0
4196,2147494668,2147494628,1,0,1
4197,2147494668,2147494628,2,1,1
4207,2147494656,2147494660,1,0,0
4208,2147494660,2147494664,0,-1,0
4210,2147494668,2147494628,1,0,1
4211,2147494668,2147494628,2,1,1
4221,2147494656,2147494660,1,0,0
4222,2147494660,2147494664,0,-1,0
4224,2147494668,2147494628,1,0,1
4225,2147494668,2147494628,2,1,1
4235,2147494656,2147494660,1,0,0
4236,2147494660,2147494664,0,-1,0
4238,2147494668,2147494628,1,0,1
4239,2147494668,2147494628,2,1,1
4249,2147494656,2147494660,1,0,0
4250,2147494660,2147494664,0,-1,0
4252,2147494668,2147494628,1,0,1
4253,2147494668,2147494628,2,1,1
4263,2147494656,2147494660,1,0,0
4264,2147494660,2147494664,0,-1,0
4266,2147494668,2147494628,1,0,1
4267,2147494668,2147494628,2,1,1
4277,2147494656,2147494660,1,0,0
4278,2147494660,2147494664,0,-1,0
4280,2147494668,2147494628,1,0,1
4281,2147494668,2147494628,2,1,1
4291,2147494656,2147494660,1,0,0
4292,2147494660,2147494664,0,-1,0
4294,2147494668,2147494628,1,0,1
4295,2147494668,2147494628,2,1,1
4305,2147494656,2147494660,1,0,0
4306,2147494660,2147494664,0,-1,0
4308,2147494668,2147494628,1,0,1
4309,2147494668,2147494628,2,1,1
4319,2147494656,2147494660,1,0,0
4320,2147494660,2147494664,0,-1,0
4322,2147494668,2147494628,1,0,1
4323,2147494668,2147494628,2,1,1
4333,2147494656,2147494660,1,0,0
4334,2147494660,2147494664,0,-1,0
4336,2147494668,2147494628,1,0,1
4337,2147494668,2147494628,2,1,1
4347,2147494656,2147494660,1,0,0
4348,2147494660,2147494664,0,-1,0
4350,2147494668,2147494628,1,0,1
4351,2147494668,2147494628,2,1,1
4361,2147494656,2147494660,1,0,0
4362,2147494660,2147494664,0,-1,0
4364,2147494668,2147494628,1,0,1
4365,2147494668,2147494628,2,1,1
4375,2147494656,2147494660,1,0,0
4376,2147494660,2147494664,0,-1,0
4378,2147494668,2147494628,1,0,1
4379,2147494668,2147494628,2,1,1
4389,2147494656,2147494660,1,0,0
4390,2147494660,2147494664,0,-1,0
4392,2147494668,2147494628,1,0,1
4393,2147494668,2147494628,2,1,1
4403,2147494656,2147494660,1,0,0
4404,2147494660,2147494664,0,-1,0
4406,2147494668,2147494628,1,0,1
4407,2147494668,2147494628,2,1,1
4417,2147494656,2147494660,1,0,0
4418,2147494660,2147494664,0,-1,0
4420,2147494668,2147494628,1,0,1
4421,2147494668,2147494628,2,1,1
4431,2147494656,2147494660,1,0,0
4432,2147494660,2147494664,0,-1,0
4434,2147494668,2147494628,1,0,1
4435,2147494668,2147494628,2,1,1
4445,2147494656,2147494660,1,0,0
4446,2147494660,2147494664,0,-1,0
4448,2147494668,2147494628,1,0,1
4449,2147494668,2147494628,2,1,1
4459,2147494656,2147494660,1,0,0
4460,2147494660,2147494664,0,-1,0
4462,2147494668,2147494628,1,0,1
4463,2147494668,2147494628,2,1,1
4473,2147494656,2147494660,1,0,0
4474,2147494660,2147494664,0,-1,0
4476,2147494668,2147494628,1,0,1
4477,2147494668,2147494628,2,1,1
4487,2147494656,2147494660,1,0,0
4488,2147494660,2147494664,0,-1,0
4490,2147494668,2147494628,1,0,1
4491,2147494668,2147494628,2,1,1
4501,2147494656,2147494660,1,0,0
4502,2147494660,2147494664,0,-1,0
4504,2147494668,2147494628,1,0,1
4505,2147494668,2147494628,2,1,1
4515,2147494656,2147494660,1,0,0
4516,2147494660,2147494664,0,-1,0
4518,2147494668,2147494628,1,0,1
4519,2147494668,2147494628,2,1,1
4529,2147494656,2147494660,1,0,0
4530,2147494660,2147494664,0,-1,0
4532,2147494668,2147494628,1,0,1
4533,2147494668,2147494628,2,1,1
4543,2147494656,2147494660,1,0,0
4544,2147494660,2147494664,0,-1,0
4546,2147494668,2147494628,1,0,1
4547,2147494668,2147494628,2,1,1
4557,2147494656,2147494660,1,0,0
4558,2147494660,2147494664,0,-1,0
4560,2147494668,2147494628,1,0,1
4561,2147494668,2147494628,2,1,1
4571,2147494656,2147494660,1,0,0
4572,2147494660,2147494664,0,-1,0
4574,2147494668,2147494628,1,0,1
4575,2147494668,2147494628,2,1,1
4585,2147494656,2147494660,1,0,0
4586,2147494660,2147494664,0,-1,0
4588,2147494668,2147494628,1,0,1
4589,2147494668,2147494628,2,1,1
4599,2147494656,2147494660,1,0,0
4600,2147494660,2147494664,0,-1,0
4602,2147494668,2147494628,1,0,1
4603,2147494668,2147494628,2,1,1
4613,2147494656,2147494660,1,0,0
4614,2147494660,2147494664,0,-1,0
4616,2147494668,2147494628,1,0,1
4617,2147494668,2147494628,2,1,1
4627,2147494656,2147494660,1,0,0
4628,2147494660,2147494664,0,-1,0
4630,2147494668,2147494628,1,0,1
4631,2147494668,2147494628,2,1,1
4641,2147494656,2147494660,1,0,0
4642,2147494660,2147494664,0,-1,0
4644,2147494668,2147494628,1,0,1
4645,2147494668,2147494628,2,1,1
4655,2147494656,2147494660,1,0,0
4656,2147494660,2147494664,0,-1,0
4658,2147494668,2147494628,1,0,1
4659,2147494668,2147494628,2,1,1
4669,2147494656,2147494660,1,0,0
4670,2147494660,2147494664,0,-1,0
4672,2147494668,2147494628,1,0,1
4673,2147494668,2147494628,2,1,1
4683,2147494656,2147494660,1,0,0
4684,2147494660,2147494664,0,-1,0
4686,2147494668,2147494628,1,0,1
4687,2147494668,2147494628,2,1,1
4697,2147494656,2147494660,1,0,0
4698,2147494660,2147494664,0,-1,0
4700,2147494668,2147494628,1,0,1
4701,2147494668,2147494628,2,1,1
4711,2147494656,2147494660,1,0,0
4712,2147494660,2147494664,0,-1,0
4714,2147494668,2147494628,1,0,1
4715,2147494668,2147494628,2,1,1
4725,2147494656,2147494660,1,0,0
4726,2147494660,2147494664,0,-1,0
4728,2147494668,2147494628,1,0,1
4729,2147494668,2147494628,2,1,1
4739,2147494656,2147494660,1,0,0
4740,2147494660,2147494664,0,-1,0
4742,2147494668,2147494628,1,0,1
4743,2147494668,2147494628,2,1,1
4753,2147494656,2147494660,1,0,0
4754,2147494660,2147494664,0,-1,0
4756,2147494668,2147494628,1,0,1
4757,2147494668,2147494628,2,1,1
4767,2147494656,2147494660,1,0,0
4768,2147494660,2147494664,0,-1,0
4770,2147494668,2147494628,1,0,1
4771,2147494668,2147494628,2,1,1
4781,2147494656,2147494660,1,0,0
4782,2147494660,2147494664,0,-1,0
4784,2147494668,2147494628,1,0,1
4785,2147494668,2147494628,2,1,1
4795,2147494656,2147494660,1,0,0
4796,2147494660,2147494664,0,-1,0
4798,2147494668,2147494628,1,0,1
4799,2147494668,2147494628,2,1,1
4809,2147494656,2147494660,1,0,0
4810,2147494660,2147494664,0,-1,0
4812,2147494668,2147494628,1,0,1
4813,2147494668,2147494628,2,1,1
4823,2147494656,2147494660,1,0,0
4824,2147494660,2147494664,0,-1,0
4826,2147494668,2147494628,1,0,1
4827,2147494668,2147494628,2,1,1
4837,2147494656,2147494660,1,0,0
4838,2147494660,2147494664,0,-1,0
4840,2147494668,2147494628,1,0,1
4841,2147494668,2147494628,2,1,1
4851,2147494656,2147494660,1,0,0
4852,2147494660,2147494664,0,-1,0
4854,2147494668,2147494628,1,0,1
4855,2147494668,2147494628,2,1,1
4865,2147494656,2147494660,1,0,0
4866,2147494660,2147494664,0,-1,0
4868,2147494668,2147494628,1,0,1
4869,2147494668,2147494628,2,1,1
4879,2147494656,2147494660,1,0,0
4880,2147494660,2147494664,0,-1,0
4882,2147494668,2147494628,1,0,1
4883,2147494668,2147494628,2,1,1
4893,2147494656,2147494660,1,0,0
4894,2147494660,2147494664,0,-1,0
4896,2147494668,2147494628,1,0,1
4897,2147494668,2147494628,2,1,1
4907,2147494656,2147494660,1,0,0
4908,2147494660,2147494664,0,-1,0
4910,2147494668,2147494628,1,0,1
4911,2147494668,2147494628,2,1,1
4921,2147494656,2147494660,1,0,0
4922,2147494660,2147494664,0,-1,0
4924,2147494668,2147494628,1,0,1
4925,2147494668,2147494628,2,1,1
4935,2147494656,2147494660,1,0,0
4936,2147494660,2147494664,0,-1,0
4938,2147494668,2147494628,1,0,1
4939,2147494668,2147494628,2,1,1
4949,2147494656,2147494660,1,0,0
4950,2147494660,2147494664,0,-1,0
4952,2147494668,2147494628,1,0,1
4953,2147494668,2147494628,2,1,1
4963,2147494656,2147494660,1,0,0
4964,2147494660,2147494664,0,-1,0
4966,2147494668,2147494628,1,0,1
4967,2147494668,2147494628,2,1,1
4977,2147494656,2147494660,1,0,0
4978,2147494660,2147494664,0,-1,0
4980,2147494668,2147494628,1,0,1
4981,2147494668,2147494628,2,1,1
4991,2147494656,2147494660,1,0,0
4992,2147494660,2147494664,0,-1,0
4994,2147494668,2147494628,1,0,1
4995,2147494668,2147494628,2,1,1
5005,2147494656,2147494660,1,0,0
5006,2147494660,2147494664,0,-1,0
5008,2147494668,2147494628,1,0,1
5009,2147494668,2147494628,2,1,1
5019,2147494656,2147494660,1,0,0
5020,2147494660,2147494664,0,-1,0
5022,2147494668,2147494628,1,0,1
5023,2147494668,2147494628,2,1,1
5033,2147494656,2147494660,1,0,0
5034,2147494660,2147494664,0,-1,0
5036,2147494668,2147494628,1,0,1
5037,2147494668,2147494628,2,1,1
5047,2147494656,2147494660,1,0,0
5048,2147494660,2147494664,0,-1,0
5050,2147494668,2147494628,1,0,1
5051,2147494668,2147494628,2,1,1
5061,2147494656,2147494660,1,0,0
5062,2147494660,2147494664,0,-1,0
5064,2147494668,2147494628,1,0,1
5065,2147494668,2147494628,2,1,1
5075,2147494656,2147494660,1,0,0
5076,2147494660,2147494664,0,-1,0
5078,2147494668,2147494628,1,0,1
5079,2147494668,2147494628,2,1,1
5089,2147494656,2147494660,1,0,0
5090,2147494660,2147494664,0,-1,0
5092,2147494668,2147494628,1,0,1
5093,2147494668,2147494628,2,1,1
5103,2147494656,2147494660,1,0,0
5104,2147494660,2147494664,0,-1,0
5106,2147494668,2147494628,1,0,1
5107,2147494668,2147494628,2,1,1
5117,2147494656,2147494660,1,0,0
5118,2147494660,2147494664,0,-1,0
5120,2147494668,2147494628,1,0,1
5121,2147494668,2147494628,2,1,1
5131,2147494656,2147494660,1,0,0
5132,2147494660,2147494664,0,-1,0
5134,2147494668,2147494628,1,0,1
5135,2147494668,2147494628,2,1,1
5145,2147494656,2147494660,1,0,0
5146,2147494660,2147494664,0,-1,0
5148,2147494668,2147494628,1,0,1
5149,2147494668,2147494628,2,1,1
5159,2147494656,2147494660,1,0,0
5160,2147494660,2147494664,0,-1,0
5162,2147494668,2147494628,1,0,1
